SMILES,num_atoms,U0,gap
CC1(CCC1=O)C#N,15,-362.68826,0.216
CCN1CC1C,17,-251.72957,0.3128
CCC1C2OCC12C,20,-348.96817,0.3053
CC1=CCC(O)C1,17,-309.7368,0.2628
COC(=O)CC(N)=O,15,-437.00732,0.2432
ON=C1CCCC1O,17,-400.97348,0.25
CC1(O)CC=CC1O,18,-384.94873,0.2496
CC(O)(C#C)C#C,13,-307.23898,0.2789
CN1CCC1(C)C#N,18,-343.98077,0.26
CN1CC1CC#N,15,-304.67834,0.2717
CC1(O)COCC1=O,16,-420.8945,0.2141
COC1CC1C#C,15,-308.4554,0.2793
CC12CN1CC2C#N,16,-342.75885,0.2739
O=CCN=C1CCO1,15,-399.79745,0.2242
CC1=CC(=O)OC1=N,13,-398.6689,0.1972
NC1CC1(C#C)C#N,14,-341.5416,0.2485
CC1=CNN=N1,11,-281.47693,0.2526
CCC(C)C(N)C#N,20,-345.19946,0.2849
C#CC1CC2(CO2)C1,16,-346.53635,0.3048
CC1CC=CCC=C1,20,-311.88132,0.2538
CC1=CN=C(O)C=N1,14,-378.78793,0.1939
O=C1ON=NO1,6,-373.17392,0.2469
OCC(=O)OC=N,12,-397.66708,0.255
O=CCNC1COC1,17,-400.96292,0.2116
CN1C=NC(O)=C1,13,-340.67242,0.229
CCC#CC(O)CC,20,-348.98578,0.2887
CNC1=CNC=C1,15,-304.7207,0.2278
ON=C1CCC(C1)=NO,17,-455.08063,0.2401
O=CC1CC(=O)CN1,15,-399.82404,0.1989
CCC1=NC=NC=N1,15,-358.90292,0.2187
O=C1NCCCCO1,17,-401.04843,0.2865
CC12CC1C(O2)C=O,16,-383.7079,0.2078
N#CC12CC1CO2,12,-323.33862,0.2541
CC12CCC(=O)C1N2,17,-363.8786,0.2194
COC(CO)C(C)O,20,-423.25677,0.3034
OCC1C2CCC12O,18,-384.89658,0.3174
OC12CC1C1(CN1)C2,17,-363.79645,0.3094
CC1(OC1C#C)C=O,14,-382.49463,0.213
CC(C)NC(=O)C#C,17,-363.8656,0.233
CCOC(=O)C#N,12,-360.54935,0.2473
CC1=NOC(=O)N1,11,-376.6048,0.2546
CC1(C)CC(O1)C#C,18,-347.7634,0.2776
OC1CCC1CC#N,17,-363.8663,0.3135
CC12CC1C(O)CC2,20,-349.01212,0.3282
CCC(C)(C)C(C)=O,22,-350.23785,0.2284
CC1(C)CC(C1)=NO,19,-365.0218,0.2484
CC(=N)NC(N)=O,14,-357.94904,0.2548
C1C2CC3CC1N23,16,-288.58484,0.2946
COC1(C)C(C)C1C,22,-350.19083,0.3125
COC1=CNC=C1,14,-324.59552,0.2406
NC1=CC=CC=C1O,15,-362.7314,0.2038
CN(CCO)C(C)=O,19,-402.22766,0.2571
CC12CC1(CO2)C=O,16,-383.7161,0.2148
CC(=O)NC(=N)C=O,14,-415.9043,0.1894
COCC12CN(C1)C2,19,-364.96643,0.3059
CC(OC1CC1)C#N,17,-363.8523,0.2913
ON=C1CNC=C1,13,-340.60178,0.1751
COCC(C)(C)O,19,-348.05048,0.3301
CC1(CC2CO2)CO1,18,-384.89822,0.3418
O=C1CCCCO1,15,-345.70316,0.2713
CC1OC1(C)CO,17,-346.84073,0.3393
CC(C)COC(C)=O,20,-386.19327,0.2849
CC1CC(=O)C=CN1,17,-363.90622,0.1884
CC(C=O)N1CCC1,19,-365.04553,0.2039
CCC1(CC1C)OC,22,-350.1899,0.3242
CNC1=C(C)C=CO1,17,-363.88745,0.2159
OCC1=CN=CN=C1,14,-378.76254,0.2101
COC=NC1(C)CC1,19,-365.04486,0.2508
CCC(O)CCOC,22,-387.33466,0.3186
N=C1OCCOCO1,15,-436.93097,0.2929
NC1=C(O)OC(=O)N1,12,-451.8373,0.2423
CC1CC1(O)C(N)=O,17,-401.02698,0.2677
CC(=O)CC1(C)CO1,18,-384.94717,0.2274
COC(C=O)C(C)=O,16,-420.88458,0.1936
CC(C)C(C)=O,16,-271.66516,0.2308
CC12CCC1(O)CO2,18,-384.91217,0.3004
CC1(CCC1)C(N)=O,19,-365.0938,0.2721
CC1=NC=NC=C1N,15,-358.9045,0.1969
CC1=C(O)N=C(N)O1,14,-415.90366,0.2211
CC1N=CNC1=O,13,-340.68878,0.2298
OC1CC2CC2(O)C1,18,-384.9344,0.306
CNC(CC#C)C#N,16,-342.75012,0.2603
CC1OC2(CC12)C#N,15,-362.63553,0.2563
CC12CC3(O)C(O1)C23,16,-383.6715,0.2909
CCOCCC(C)O,22,-387.33978,0.3186
CC1CC(=O)OC=N1,15,-399.85223,0.2503
CC1C=C(C)NC1=O,17,-363.92484,0.2153
CC1CC2CC12O,17,-309.68896,0.3251
OCC#CCC=O,13,-344.4233,0.2209
O=C1CCCC(=O)C1,16,-383.79803,0.2106
O=C1CC2(OC12)C#N,11,-397.37442,0.2129
N#CC1=CN=NO1,8,-354.27255,0.212
C(C1CC1)C1CC1,19,-273.75827,0.3641
CC12CC3CC1(C)N23,19,-327.88632,0.326
CCC12CC(O)C1O2,18,-384.908,0.3248
CC(C#C)C#C,12,-232.02592,0.2962
N#CC1=NC=CN=C1,11,-356.4977,0.1901
C#CC#CC1COC1,14,-345.32297,0.2255
CC1=C(N)OC(O)=C1,15,-399.8298,0.2285
CCCOC(=O)C#N,15,-399.8378,0.2472
COC1=COC(=O)N1,13,-435.7697,0.2454
OC1C2CC1C=C2,15,-308.47766,0.2421
ON=C1CC2(CN2)C1,16,-379.8359,0.2446
CCC(=O)C1(C)CC1,20,-349.02548,0.2329
CC1(C)OC2CC12O,18,-384.90118,0.2963
CC1(C)CC1C#N,16,-288.65704,0.313
CC12CC1(C)OCC2,20,-349.00806,0.3054
CC(=O)CC(N)=O,14,-361.775,0.2142
COC1(C)CC=CC1,20,-349.01013,0.2653
CC(N)C1(CN1)C#N,17,-360.02472,0.2902
CC(O)C(=O)CC#N,15,-399.82944,0.2279
OC1=CN=C(O)N1,11,-376.60535,0.2479
COC1CC1(C)C#C,18,-347.7482,0.281
CCC(C)(O)CC#N,19,-365.08868,0.3092
CC1CCC(=N)OC1,19,-365.0927,0.2762
CCCC1=CCOC1,20,-349.015,0.2483
CC1CCOCC1,19,-310.9374,0.3328
CCCC1(CC)CO1,22,-350.1984,0.3485
NC1=CC=C(O1)C#N,12,-377.56552,0.1844
CC1CCC(CO)C1,22,-350.22345,0.3411
OCC1(COC1)C#N,15,-399.77945,0.283
OC1CCC(C1)C=O,18,-384.96146,0.2289
CC12CC3(O)C1CC23,18,-347.73682,0.3331
CC(=O)CCC(C)=O,18,-384.99197,0.2343
CC1CCC(O)C=C1,20,-349.02524,0.2597
OC1CCC(O)C1=O,16,-420.89917,0.2163
CCC1NC1CO,18,-326.94922,0.3185
CN1C=C(O)C=N1,13,-340.64633,0.2325
OCC(O)(C=O)C#C,14,-419.63632,0.2036
CC1(O)C2OCC12C,18,-384.89493,0.2893
CC1(CO)CC2CC12,20,-348.97186,0.3255
CC1C(O)C=CC1O,18,-384.94397,0.2588
CNC(=O)C1(O)CC1,17,-401.0192,0.272
CC1C(C)C1O,16,-271.6186,0.3165
COC(=O)C1CCC1,18,-384.96576,0.277
CC1(C)OCC11CC1,20,-348.98203,0.32
CC1=C(N)C(N)=CO1,16,-379.94382,0.2236
OCC1(CC=O)CC1,18,-384.93103,0.2125
NC12C(O)C1OC2=N,14,-415.81024,0.2572
CC(NCC=O)C#N,16,-379.92654,0.219
FC1=NC=NC=C1,10,-363.5173,0.2269
CC1NC(=O)NC=C1,16,-379.9826,0.2249
C1C2COCOC12,15,-345.62753,0.3142
OCC1CC(C1)C#N,17,-363.86224,0.3088
N#CCC1=CN=CN1,13,-357.69495,0.2481
C1NC11CCOC1,16,-325.74863,0.3146
O=C1CC2(CO2)C=C1,14,-382.55212,0.1881
CC1CC1(O)CC#N,17,-363.8677,0.2968
O=CCCC(=O)C=O,14,-419.7022,0.1514
CCN=C(NC)C=O,18,-381.1311,0.1545
CC1(O)C2OC2C1O,16,-420.83063,0.3083
CCC(=O)C#CC#C,14,-345.3698,0.1851
OC(CC#C)C=O,13,-344.42606,0.2247
OC(C#N)C#CC=O,11,-397.36395,0.2016
CC1N(C)CC11CO1,19,-365.012,0.286
COCC1=NC=CO1,15,-399.81372,0.2411
C1CC11CCO1,14,-270.3943,0.3051
CC(O)CCC=O,17,-346.8678,0.23
CC1(CC(=O)C1)C#N,15,-362.68964,0.2227
NC1CCCOC1=O,17,-401.03772,0.2494
CN1CC1C1(C)CC1,21,-329.07886,0.3036
CC(C)=O,10,-193.08833,0.2344
NC(=O)N1CC(O)C1,16,-417.07394,0.2917
CC1OCCC=C1C,20,-349.02396,0.2607
CC(C)(C)C(C)(C)C,26,-315.4859,0.3632
CNC1=COC(O)=N1,14,-415.884,0.2286
CC1CC(CO)C1C,22,-350.1936,0.3345
OC1CC(C=C1)C#C,16,-346.57474,0.2522
COC1(C)COC1C,20,-386.1176,0.3171
C1C=CC2NC12,13,-249.332,0.247
OC(C#C)C(=O)C#N,11,-397.36624,0.1845
COC1(C)CCC1,19,-310.90482,0.3257
C1NC1C1CN1,14,-266.55316,0.3032
CC12C3CC1OC23,15,-308.4513,0.3107
CC1CCC1(C)C=O,20,-349.01425,0.2244
CC1NCC(=O)C1O,17,-401.0144,0.1999
C1NC11COC1,13,-286.43115,0.3037
CC(=O)C1(C)CC1,17,-309.73633,0.2319
CC(C)C(O)CO,19,-348.0561,0.3184
NC(=O)C(O)C#N,11,-376.61063,0.2779
CC1CC2(CC2)C1C,22,-313.05356,0.3433
NC1CN=COC1=O,14,-415.89328,0.2268
OC1C(OC1=O)C#N,11,-434.55167,0.2596
CC(O)CN1CC1,18,-326.94168,0.2995
CN1CCOC(=N)C1,18,-381.1233,0.2504
CC1(C)COC(=O)O1,16,-420.9437,0.332
CC12OC1CC2O,15,-345.62012,0.3307
COC1CC1(C)OC,20,-386.10364,0.3199
COC1(CC1)C(C)C,22,-350.18207,0.313
OCC1OC(=O)C1O,14,-456.82156,0.2612
CCCC(C)(C)C=O,22,-350.2302,0.2282
CCC1(NC1C)C#N,18,-343.98538,0.2856
O=CCNCC#N,13,-340.635,0.2233
CC12NC1C(O)C2O,17,-400.95343,0.2948
CC(C)C1(O)CCC1,22,-350.20428,0.3185
N=C1OCC1CC#N,14,-378.72946,0.2859
NC1=NCCC1=O,13,-340.67868,0.1859
OC1CC(C1)NC=O,17,-401.00726,0.2777
CC(C)(C#C)N1CC1,19,-327.86517,0.2817
O=CCCC1CO1,15,-345.63892,0.2291
NC1C2OC(=O)C12N,14,-415.83356,0.2338
NCC1=NC=NO1,12,-356.68524,0.228
N#CC1OC2CC12,12,-323.33447,0.2617
CCC(C=O)C=O,15,-345.67493,0.2029
CC(=O)CC1CO1,15,-345.65112,0.2343
COC(C#C)C#C,13,-307.22134,0.2758
N#CCNC1COC1,16,-379.8899,0.2684
CCC(CO)C(C)O,22,-387.33908,0.325
CC1OCC(=C1)C#N,15,-362.68677,0.2056
N#CCC12CC(C1)C2,17,-326.69684,0.3397
CC1CC2OC2(C)C1,20,-349.01746,0.3387
CC1=CNC=CC1=O,15,-362.72986,0.2039
CNC(=O)C(C)C,18,-327.02167,0.2787
CC1CC=CCCO1,20,-349.01462,0.2525
CC(C=O)C1(O)CC1,18,-384.93356,0.2191
CCC(C)C(O)C#C,20,-348.97406,0.2958
C1OC1C1=CNC=C1,15,-362.67184,0.2447
CCC#CC(=O)OC,16,-383.74725,0.2342
O=C1NCCNC1=O,14,-415.92203,0.2096
OC1CCCNC1=O,17,-401.04996,0.2644
OCC1=CNC(O)=N1,14,-415.89285,0.2548
CC(=O)C1CC(=N)O1,15,-399.81668,0.2228
COC1=COC(C)=C1,16,-383.76212,0.2292
N#CC12CC(C1)CN2,16,-342.77313,0.2657
CN1CC(C)(O)C1,18,-326.95053,0.2757
CC1OC(C)(C)C1O,20,-386.13718,0.3044
COC(C)COC=N,19,-402.18588,0.287
CCC1=CN=C(O)O1,15,-399.8456,0.2417
CNC1=C(N)OC=N1,15,-395.9987,0.2019
OC1CC2(OC12)C#N,13,-398.56348,0.2661
O=CCC1OCC1=O,14,-419.6735,0.2084
CN1CC(=N)NC1=O,15,-396.04596,0.2475
N=C1OCC=CC=C1,15,-362.67697,0.1727
CC1CC2(CC2)C1=O,18,-347.80826,0.2156
CC(=O)C1=COC=N1,13,-398.65225,0.2034
CN1C2C3NC2C13,15,-304.56787,0.2828
CC12COC1C2CO,18,-384.88925,0.3009
CC1CNC=CC1=O,17,-363.90628,0.19
CCC1(O)CNC1=O,17,-401.02194,0.2678
CC1(CCC#N)CO1,17,-363.86508,0.3142
C#CC1=CN=CC=N1,12,-340.39578,0.191
C1C2C1C1NC21,13,-249.25941,0.2857
CC1(CC1)C(=O)C#C,16,-346.5766,0.2034
CCCC(=O)CC=O,18,-384.97562,0.2109
COC1CC(O)C1C,20,-386.11942,0.3197
CC(C)C(C)C(C)O,24,-351.41644,0.3303
COCCCC(N)=O,19,-402.22617,0.2795
COC1=NON=C1,11,-376.51987,0.2312
OC1=CC=CN=C1O,13,-398.67178,0.2039
CC(O)CC1(O)CC1,20,-386.127,0.3046
CC1(O)CC1C=O,15,-345.65033,0.2265
COC1CC(C)(C)C1,22,-350.1956,0.3249
CC1NC1(C#C)C#N,14,-341.53488,0.2595
N=C(NC=O)NC=O,13,-431.97037,0.2105
O=CCOCC#C,13,-344.40457,0.2294
CC12CC1CCC2,19,-273.7967,0.342
CN=C1NC=C(C)O1,16,-379.9483,0.2181
CCC12CC1C(=O)O2,16,-383.74762,0.2766
N=C1COC(O1)C#N,12,-414.66898,0.2858
CC1C2OC2(C)C1O,18,-384.91217,0.3276
OCC(OC=O)C#N,13,-435.75165,0.2752
NC1=CC(=O)NC1,13,-340.68723,0.2201
CC1(C)COCOC1,20,-386.15042,0.3318
CCC1(O)CC1CO,20,-386.11935,0.3214
CC12CC(O1)C2C=O,16,-383.68457,0.2052
C1C2C1C1=CN=CN21,14,-341.5479,0.2309
CC12CC3C1OC23,15,-308.42734,0.3118
CC(O)C(O)C#N,14,-361.7167,0.2896
CC(=O)NCC1CN1,18,-381.12744,0.2752
OC12COC1C(=O)C2,14,-419.64252,0.2001
CC(C)C(=O)NC=O,17,-401.0575,0.218
OC1=NNC=N1,9,-317.43304,0.2475
CC(C)CCCC=O,22,-350.22906,0.2289
NC(=O)CC#CCO,15,-399.79056,0.2661
CN1N=NC=C1O,12,-356.68777,0.2482
OCCC1CC(=O)O1,16,-420.90012,0.2827
CC1(C)C(O)C1C#C,18,-347.7624,0.2806
CCC12CCC1(C)O2,20,-348.9884,0.3243
COCC(C)=NO,16,-362.86273,0.2552
CCC1COC1=N,16,-325.78183,0.2896
CC1OC1(C#C)C#N,13,-361.41425,0.2602
CC(C)(O)CC=O,17,-346.87112,0.2242
CCN=COC=O,14,-361.73434,0.2403
NC1=NCCOC1=O,14,-415.90622,0.1984
CC1(C)OC2CC12,17,-309.68515,0.3206
OCCC1(CO1)C#C,16,-383.67307,0.2842
OC(CN1CC1)C#N,16,-379.8891,0.2617
CC1CCC1(O)C#C,18,-347.76144,0.291
CC1(C)C=CCC1O,20,-349.02042,0.2642
C1C2CCOC12,14,-270.41785,0.3186
CC1=CON=C1N,13,-340.63596,0.2388
CC1C(C=O)C1(C)O,18,-384.94012,0.2229
CC1C2NC(=O)C12C,17,-363.86588,0.2506
O=CC(=O)C1CC1,13,-344.4546,0.1539
CC(OCC#C)C#N,15,-362.6216,0.2735
CC1CC1CC(C)=O,20,-349.01755,0.2284
CC1COC1C(N)=O,17,-401.01947,0.2624
CC(=N)OC(C)=O,14,-361.7589,0.2681
CC1=CC(=O)CCN1,17,-363.91254,0.1897
CCN1C=CC=C1O,17,-363.8974,0.24
CC1(C)C2CCC12C,22,-313.05368,0.3255
CCC1=CN(C)C=N1,18,-344.03214,0.2484
CC12CC1(NC2)C#N,16,-342.7565,0.238
CC(C)C1CC(=O)O1,18,-384.98007,0.2853
O=C1COC2(CC2)C1,16,-383.746,0.2188
O=CC12CC1C(=O)C2,14,-382.54227,0.2082
COC1=NC(O)=CN1,14,-415.8911,0.2396
CC1OC2CC1(C)C2,20,-348.99622,0.318
OC12CC(C1)CC2,17,-309.71204,0.3279
CCC(O)COC,19,-348.0453,0.3297
OC12CCC1C=CC2,18,-347.80444,0.2614
CC(O)CC(C)=O,17,-346.87927,0.2299
OCC1CNC(=O)N1,16,-417.1025,0.3014
CC1(CC(=O)C1)C=O,16,-383.76242,0.2258
CNC1=C(C)C=CN1,18,-344.01517,0.2385
CC(=N)OCCC=O,17,-401.0152,0.2267
CC1(COCO1)C#N,15,-399.80905,0.2978
CC1CC(O)C1,16,-271.62463,0.3318
CC1OC(C#N)C1N,16,-379.91028,0.2586
CC12CC1OCC2O,18,-384.92554,0.2995
OC1=C(N=CN1)C#C,12,-377.5253,0.2202
OCC(C#C)C#N,12,-323.34378,0.29
CCC(O)C1CC1,19,-310.90875,0.3356
C#CC12CC(C1)CC2,18,-310.6322,0.3011
CC1CC(N)C(=O)O1,17,-401.04834,0.2537
COC1(CC1C)C=O,18,-384.9297,0.2205
CC1=CC(O)C(=O)N1,15,-399.84415,0.2119
OCC1NCC1=NO,16,-416.97876,0.2363
CC12CC3OC1C23,15,-308.45047,0.3064
CC(=O)C#CC1CC1,16,-346.5858,0.2072
CCN1C=CC=C1C,19,-327.97284,0.2389
N#CC1OCCO1,12,-360.5128,0.3066
CC(C)(CO)C#C,17,-309.6858,0.3127
CC1CCC2CC12,19,-273.79352,0.3484
CNC(=O)OCC=O,15,-436.98148,0.2269
CC12CC1(O)CO2,15,-345.60852,0.2989
C#CC#CC1CC1,13,-270.11703,0.2179
COC1=CNC(C)=N1,16,-379.9601,0.2222
O=C1CNCC=CC1,17,-363.87625,0.2125
OCC1CCOC1,17,-346.8522,0.3234
CN1C=NC(N)=N1,13,-336.84543,0.2303
OC1CC(O)C(=O)C1,16,-420.90045,0.2212
OC1=CC=C(O)C=C1,14,-382.60782,0.1961
CC(C)CC1CCO1,22,-350.19714,0.3255
CCCN1CC(=O)C1,19,-365.05612,0.2067
CC1=COC(CO)=C1,16,-383.76828,0.2332
OCC1CC(=N)O1,14,-361.70786,0.2869
C(C1CO1)N1CC1,16,-325.71417,0.3289
C#CC12CC(CC1)O2,16,-346.5502,0.2698
NC1=CC(O)=C(N)N1,15,-395.9962,0.2269
CC12CCN1C(=O)C2,17,-363.8616,0.2367
CC12CC(C#N)C1N2,16,-342.7649,0.294
CCC(O)CC1CO1,20,-386.12042,0.3272
CC12CC(C1)OC=N2,17,-363.86566,0.2656
O=C1CNCCN1,15,-341.8671,0.2627
CC1(C)COC1,16,-271.61816,0.3154
COC(C)C(C)OC,22,-387.3271,0.3385
N1C=C2NC=NC2=C1,13,-357.68344,0.1981
CC12CNC(=O)C1O2,15,-399.82565,0.2504
CN(C)C(C)(C)C#N,20,-345.1855,0.2622
O=C1OC23CC(C2)C13,14,-382.4344,0.2564
NCC(=O)NC(N)=O,15,-433.17404,0.2352
CC1(O)CC(C1)C#N,17,-363.87378,0.3073
CC1CC2(CC2)C1O,20,-348.98206,0.3195
OC1C2CC2C1O,15,-345.617,0.321
COC1=CNC=C1O,15,-399.8106,0.2407
CC12C3C4C(C13)N24,14,-287.31857,0.282
CC1CC(CO)C1,19,-310.90878,0.3391
CC#CC1NC1C,16,-288.5945,0.2773
C#CC1OC1C#C,11,-306.0152,0.2605
NC1=C(C=CN1)C#N,13,-357.6993,0.2135
CC1(COC1)NC=O,17,-401.00195,0.2742
CCC1(C)CC(=O)C1,20,-349.02524,0.2218
CC(C)C(O)CC#N,19,-365.0845,0.3157
OC1=CN=CC(=O)O1,11,-434.585,0.1625
CN1C=CC=C1C=O,15,-362.7128,0.1828
NC1=CC(=N)OC=C1,14,-378.75842,0.1688
O=COC1CCC=C1,16,-383.77505,0.2585
CC1(O)CCNC1=O,17,-401.05264,0.2741
CC1=CC(C)=C(N)N1,18,-344.03088,0.2388
O=C1COCC1=O,11,-380.40244,0.1354
CC1=C(N)OC=N1,13,-340.67004,0.2398
O=C1CC(O1)C#N,10,-359.34238,0.2823
C#CC1CC1,11,-193.96332,0.2928
N=C1CCNC(=O)O1,14,-415.92038,0.2677
CC(C[NH3+])C([O-])=O,16,-362.87622,0.1383
CN(C=O)C(=N)C#C,14,-378.71164,0.1987
O=C1CC2(CN2)C1,14,-324.5518,0.2165
C1C2C1C1=CC=CN21,15,-325.49225,0.2205
CCC1=C(N)N=CO1,16,-379.9596,0.2089
CC1CC1C(N)C#N,18,-343.97852,0.2919
CC(O)C(=O)NC=N,16,-417.09827,0.2377
OCCC(C=O)C#N,15,-399.81006,0.2261
OC1=COC(=N)C=N1,12,-414.67484,0.1384
CCC(C)C(=O)C=O,18,-384.96808,0.1541
CC12CC(O)(C1)CC2,20,-349.0069,0.3271
CC(O)(C=O)C#N,12,-360.5244,0.2198
CNC1(CC1O)C#N,16,-379.89944,0.258
CCCC(C)(O)CC,24,-351.42288,0.3233
CCCC(C)(O)C#N,19,-365.08517,0.3164
COCC(=O)C#CC,16,-383.71423,0.2091
CCC#CC1NC1C,19,-327.88232,0.277
COC(=O)NC=N,13,-377.8076,0.254
CCC1=CC=CO1,15,-308.55563,0.2355
CC1(CC1)C1CC1,19,-273.75955,0.3309
CC12CN(C1)C2C=O,17,-363.7889,0.2021
NC(=O)CCC#C,14,-324.58246,0.2758
OC(C#C)C(O)C#N,13,-398.5582,0.292
NC1=CNC(=O)C=C1,14,-378.78604,0.1555
CC12NC3C1NC23,15,-304.58374,0.2914
CCC1OC1(C)C#C,18,-347.75974,0.2862
OC1CC1(O)C#N,12,-360.4956,0.2708
CCN1CC(C1)C#N,18,-343.97778,0.2583
CC#CC(CO)C=O,16,-383.7177,0.217
CC1CCC2(CO2)C1,20,-349.00763,0.3303
CCCC(=N)NC=O,18,-381.1638,0.2317
CC1=CCC2(CC2)C1,20,-311.87906,0.2603
O=C1NC2(CC2)CO1,15,-399.83298,0.2978
CCC(C)C1OC1C,22,-350.20004,0.3396
CC1=CON=C1C,14,-324.58667,0.2499
CC1CN(C)CC1=O,19,-365.0776,0.1892
NC1=NC(O)=C(O)N1,13,-431.945,0.2167
O=CCC1(CN1)C#C,15,-362.60242,0.2169
O=C1NCC=CC=C1,15,-362.70346,0.1802
OC1CNC=CC1=O,15,-399.8351,0.186
O=C1CNC1C#C,12,-323.3238,0.2135
CCC(O)C=O,14,-307.582,0.2365
CCC1(CO)CCC1,22,-350.19525,0.3341
NC(=O)NC=N,11,-318.6419,0.2484
CC1CNC(=O)CN1,18,-381.16,0.247
CC12CC1(O)C(=O)N2,15,-399.7902,0.2429
OC1CNC(=O)NC1,16,-417.1039,0.2916
OC12CCC1C(=O)C2,16,-383.72986,0.2179
CC12NC1CC2C#C,17,-326.65112,0.2777
OC1=CN(C=O)C=C1,13,-398.6482,0.1786
CC(C)NC(=N)C#N,17,-360.0679,0.2093
CCCC1=COC=N1,17,-363.9036,0.2456
OCC(CC=O)C#N,15,-399.8135,0.226
CCCC(C)(O)C=O,20,-386.1574,0.2257
CCC(O)C(O)CO,20,-423.2712,0.3207
COC1CCC1=NO,17,-400.93152,0.2436
OCCCO,13,-269.4684,0.3386
CC(C#C)C(=O)C=O,14,-382.5211,0.1508
OC1=CNC(=O)O1,10,-396.4982,0.2489
CCC(C)(CC)C=O,22,-350.22687,0.2229
CN1C(C)=CC=C1C,19,-327.97632,0.2322
CC1(O)CCCCC1,22,-350.2389,0.3235
CC1=NC=C(N)C=N1,15,-358.9046,0.19
CC12CC1CC2O,17,-309.69162,0.3219
O=CCCCC=O,15,-345.67343,0.2161
CNC(=O)C(C)O,16,-362.9501,0.277
OC1CC11CCO1,15,-345.60693,0.2918
O=C1NCCC=C1,14,-324.62543,0.2079
N#CCOC1COC1,15,-399.76495,0.2651
CC1CCC(O)C1C,22,-350.2253,0.3265
O=CCC1=CCOC1,16,-383.74854,0.2021
O=C1CC2(CN12)C#C,13,-361.4062,0.2309
O=C(C#C)C1COC1,14,-382.48758,0.1889
CN1CC(=O)C(=O)C1,15,-399.80807,0.1191
CN(C)C(=O)C=O,14,-361.7402,0.177
COCC1COC=N1,17,-400.99615,0.2617
CC#CCCC#C,15,-271.3303,0.2925
CNC1=NC(O)=CO1,14,-415.8877,0.2264
OC1(CC2NC12)C#C,15,-362.5681,0.2636
OC1CCC=CC1,17,-309.73608,0.2682
CC1(O)CNC1=O,14,-361.73337,0.2684
CC1=CNC(C=O)=C1,15,-362.72797,0.1812
CC1CNC(=O)C1O,17,-401.04834,0.2765
CCC(C)(O)C1CO1,20,-386.12698,0.3424
CC1CC1C=O,14,-270.4344,0.2288
CC1=NOC(=O)O1,10,-396.4771,0.2683
CC1C2OC1(C)C2O,18,-384.8799,0.3022
CC12CC(=NO)C1N2,16,-379.8401,0.2423
COC1C(O)C1O,15,-382.74393,0.2886
CC1CNC(=O)C1C,19,-365.12103,0.2693
CC1CC(C1)C#C,17,-272.5445,0.3049
C#CCC1CC1,14,-233.24954,0.314
CC1=NC=CC(=O)O1,13,-398.67184,0.1951
NC(=O)C1=CN=CN1,13,-394.85065,0.2118
CC1(CCC1)NC=O,19,-365.0847,0.2764
CC1=CCNCC1=O,17,-363.89087,0.181
CC(C#N)C1(C)CO1,17,-363.86325,0.309
CC1NC(=N)NC1=O,15,-396.0459,0.2351
CC12CC1(C)C(O)C2,20,-348.98538,0.3139
NC(=O)NC1CCC1,18,-381.15463,0.2985
NC(=O)COCCO,17,-438.15268,0.2391
CC(NCC=O)C=O,17,-401.0009,0.2092
CC1(O)COC1CO,18,-422.0495,0.3023
CCC1(C)CN2CC12,21,-329.08612,0.3083
OCCCC1CCO1,20,-386.11682,0.323
CC1C2CC1(C2)C#C,18,-310.5903,0.3002
O=CC(=O)CCC#C,14,-382.52524,0.1542
CN1C=NC=C1C#C,14,-341.59344,0.2057
CC1CC(=NO)C1O,17,-400.94427,0.2454
CC1=CCOC1(C)C,20,-349.027,0.2508
N#CCCCC#N,13,-303.53348,0.3341
CCC1CC(C)C=C1,22,-313.0946,0.2614
CC1(NC1CO)C=O,17,-400.98163,0.2274
OC(C#C)C1COC1,16,-383.67007,0.2706
CC1(O)CC1(O)CO,18,-422.0525,0.3015
CC1CCC1OC=O,18,-384.95767,0.2862
CC1=CNC(=O)C1,14,-324.63147,0.2096
OC1=NC(C=O)=CN1,12,-414.71213,0.1945
CC(C)C(=O)C(C)C,22,-350.24228,0.2264
CNC(=O)C(=O)C=O,13,-435.7723,0.1268
CC12OCC1NC2=O,15,-399.79642,0.2502
CCC(O)C(C)O,19,-348.062,0.3192
COCC1OC1(C)C,20,-386.11752,0.3387
CC1CC(C)(O1)C#C,18,-347.76376,0.2839
CNC1=COC(N)=C1,16,-379.93503,0.2224
NC(=O)CC(O)C#C,15,-399.79446,0.2535
O=CC1CC(=O)C1,13,-344.4695,0.226
OC1C2CN2C1=N,13,-340.57864,0.2474
CCC1CN(C)C1=O,19,-365.09518,0.2782
CC1OC1C(=O)CO,16,-420.8676,0.227
COC1C2CCC12O,18,-384.8919,0.3191
OCCC1=CN=CO1,15,-399.82498,0.2426
O=C1OCC2CC12,13,-344.4862,0.2731
O=CC1(CC#C)CC1,16,-346.56958,0.2247
CC#CC1(C)CC1O,18,-347.76935,0.2807
CC1(C)OCCO1,17,-346.86865,0.3329
CC1=NC(=CN1)C#N,13,-357.70932,0.2275
CCC(C)(C)CCO,24,-351.41064,0.3331
CNC(=O)NC=O,13,-377.82657,0.2438
C1C2OC3CN1C23,14,-324.4945,0.2741
O=CC1(CC1)C#N,12,-323.3892,0.2295
CC#CCC1CN1C,19,-327.87018,0.2804
N=C(CC#N)OC=O,12,-414.68958,0.261
